Comment ID,Search Topic,Video Title,Video ID,Published Date,Comment,Annotator 1 Label,Annotator 2 Label,Final Label
168,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Ee boliga maga veerendra hegde,Hate Speech,Hate Speech,Hate Speech
176,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ಇವನ ಮತ್ತು ಇವನ ಕುಟುಂಬದ video ಹಾಕಿದರೆ ಸಾಕು.. ಯಾರೂ ನೋಡುವುದಿಲ್ಲ.. ಸೀದಾ comment box ನೋಡುತ್ತಾರೆ ಮತ್ತು comment ಬರೀತಾರೆ.,Offensive,Offensive,Offensive
177,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Tanna makkalu mommakkalu safe agi aisharami life lead madabeku....Bere maniya hennumakkalu....dinakkondu henavagi bilabeku chi asahya personality we need justice for soujanya,Offensive,Offensive,Offensive
178,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,oddu arrest Madi kamukarige tande maganige,Offensive,Offensive,Offensive
179,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Soujanya na en madidri maha prabhugale? Devar hesaralli mosa madtira? Tho nim janamakke..,Hate Speech,Hate Speech,Hate Speech
181,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,"ತನ್ನ ಮೊಮ್ಮಕ್ಕಳ jote ಖುಷಿಗೆ ಆಟ ಆಡಿದ್ರೆ ಬಡವರ ಹೆಣ್ಣು ಮಕ್ಕಳ ಜೀವನದ ಜೊತೆ ಆಟ ಅದಿದ್ದಾನೆ,,,, ಮಿಕ್ಕಿದ್ದು ನಮ್ಮ ಕನ್ನಡ ಜನತೆಗೆ ಬಿಟ್ಟಿದು,, ಸತ್ಯ ಮೇವ ಜಯತೇ Justice For ಸೌಜನ್ಯ",Hate Speech,Hate Speech,Hate Speech
182,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Lofar beluga nana maga,Offensive,Offensive,Offensive
183,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Mudhi nan maga ee vayassnalle Cricket aadthiddane innu Vayassiddaga Eshtu Badavara hen makul jothe kabbaddi Aadiddano ಲೌಡೇಂದ್ರ ಹೆಗ್ಗಣ,Offensive,Offensive,Offensive
184,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Sulle maga veerendra jain,Offensive,Offensive,Offensive
185,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Thika keythare erla ninda swalpa,Offensive,Offensive,Offensive
186,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Loooaferr sullle maga ivanyuuuu,Offensive,Offensive,Offensive
188,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ಮಂಜುನಾಥ ಸ್ವಾಮಿ ಇನ್ಮುಂದೆ ನಿನ್ನತ್ರ Twenty 20 ಹಾಡ್ತಾನೆ ಇರಲೇ ಲವುಡೆ,Offensive,Offensive,Offensive
189,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Darmastalakke hogi darshana tagolli onedu paisenu oondiyalli akbedi varagade ero bikshukarige aaki.,Offensive,Offensive,Offensive
192,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,"ಕಾಮುಕ ಭೂಗಳ್ಳರಿಗೆ ಶಿಕ್ಷೆ ಕಟ್ಟಿಟ್ಟ ಬುತ್ತಿ,ಜೈ ಮಂಜುನಾಥ ಸ್ವಾಮಿ . Justice for Saujanya",Hate Speech,Hate Speech,Hate Speech
193,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Nischal jain naviskond banni lofer iddane,Offensive,Offensive,Offensive
195,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ಕಾಮಾಂದರು ... sorry sorry ಕಾವಂದರು...,Hate Speech,Hate Speech,Hate Speech
196,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Sule maga virendra bvc ninu,Hate Speech,Hate Speech,Hate Speech
198,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Aitu. Avaradu maguvi na manassu adre. Tamma sutta mutta. Hirua makkalella. Makklallave. Munde bandu avarige nyaya kodasi,Hate Speech,Hate Speech,Hate Speech
200,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Nam dudd thagond namge uta hakoke avne aagbeka....ninyarappa hassan marketige baa navelru ninge serkond..sariyag bating madtivi,Hate Speech,Hate Speech,Hate Speech
201,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Yarappa ninu yest yenjaLu kaasu thindidiya,Offensive,Offensive,Offensive
204,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Kandora makkalanna hena madi roadige bisaki avra makkala jothe maja madthare,Offensive,Offensive,Offensive
205,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Ninn mane hennmagalige aagbeku avaaga ninge brrevrrr noovv artha aagutte.,Offensive,Offensive,Offensive
208,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,"ಅಯ್ಯೋ ನಾವೆಲ್ಲರೂ ಆಡುತ್ತೇವೆ ಇದು ಏನು ವಿಶೇಷ? ಮುಂಡೆವ ಮುಂಡೆವ ಪ್ರಚಾರ ನಿಲ್ಲಿಸಿ ಸಾಕು, ಸೌಜನ್ಯ case ಏನಾಯಿತು ಮಾತಾಡಿಸಿ ಮೊದಲು",Offensive,Offensive,Offensive
210,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Devarige yake duddu hakbeku swamy devarige karchenide heli bhakti inda hogi hua hara hannu kayi Kottu puje madidre saku e bevarsigalu bhaktara duddalli mere tidadare sarkara evna mele ride madi,Offensive,Offensive,Offensive
212,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,"Sacha guru ivnu , yare agli devashtanakke hodre , kanike kodbedi , badalige anatha makkalige , enu illada nirasthitha needi dayavittu , intha kal soolemaklu yavaga henge antha gotthhagalla",Hate Speech,Hate Speech,Hate Speech
213,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Halka nan maga e hegde,Offensive,Offensive,Offensive
214,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,"ಧರ್ಮಸ್ಥಳದಲ್ಲಿ ಧರ್ಮವಿದೆ, ಈ ರಂಡಿ ಮಕ್ಳಳಲ್ಲಿ ಧರ್ಮವಿಲ್ಲ ಅಷ್ಟೇ thoo ಇವರ ಜನ್ಮಕ್ಕೆ",Hate Speech,Hate Speech,Hate Speech
216,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Karnataka da janarige chennagi mannu mukkustiri,Offensive,Offensive,Offensive
218,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Bere avra mane halmadi hege istu haramagi irthare,Offensive,Offensive,Offensive
219,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Thu kantri ಕಜ್ಜಿ ನಾಯಿ sulemaga,Hate Speech,Hate Speech,Hate Speech
220,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ninge ennu chaappli yetu biltade road ge bandre,Offensive,Offensive,Offensive
223,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Nimge nachkee agbeku antha swaccha jagadalli inta kachada kelsa madiradkee shame on you Nimma mane matra chenagirbeku berevr mane yakkut odru nimgee enu ansallaa chii,Offensive,Offensive,Offensive
224,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Antha intha saav baralla bidu ninge,Offensive,Offensive,Offensive
227,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ಕಾಮಂದ ಅತ್ಯಾಚಾರಿ Jast is fo saujanya,Hate Speech,Hate Speech,Hate Speech
228,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ಧರ್ಮಸ್ಥಳ ಸಾರ್ವಜನಿಕರ ಸ್ವತ್ತು private ಅಲ್ಲಾ. ಕಾಣಿಕೆಯ ಭಿಕ್ಷೆಗೆ ಕಾಯುವ ಪಾಪೀ.,Hate Speech,Hate Speech,Hate Speech
231,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Video nodakalla coment nodakke bande aste... Berevra henmaklanna haalu madi evru mathra aatha adthare kaamanda,Offensive,Offensive,Offensive
232,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,E Ella comments na yava ರಾಜಕಾರಣಿ bolimaklu nodolava ಯಾವ ಪೊಲೀಸ್ ಅಧಿಕಾರಿಗಳು ನೋಡಿಲ್ವಾ ನೋಡಿನು action tagoloke yavanigu damma ilva Ella ಬಡವರ ಮೇಲೆ ಅಷ್ಟೇನಾ ಈ ನಾಲಾಯಕ್ ನನ್ maklige ಪೌರಶ,Offensive,Offensive,Offensive
233,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ನಿಮ್ ಮೊಮ್ಮಕ್ಕಳಿಗೆ ಬಗ್ಗಿ ಚೆಂಡು ತೆಗೆದು ಕೊಡೋ ನೀವು ಸೌಜನ್ಯ ಅಕ್ಕ ನ ಪ್ರಕರಣ kke ಎದ್ದು ನಿಂತು ನ್ಯಾಯ ಕೊಡಿಸುವ ಪ್ರಯತ್ನ ಯಾಕೇ ಮಾಡ್ತಿಲ್ಲ ??,Offensive,Offensive,Offensive
234,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,KD no one Drama senior Serial killer family Dongi ಧರ್ಮಾಧಿಗೆ dikkar,Offensive,Offensive,Offensive
240,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Kalla hegde ivna family maza madoke jana denige kodbeku. Devara hesralli ivna family luxry life maadta ide,Hate Speech,Hate Speech,Hate Speech
242,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Yeno kalla baddi virendra,Offensive,Offensive,Offensive
244,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,E video madida gublnanmagnige bere kelsa Illa badmash.,Offensive,Offensive,Offensive
245,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Succesful business man...ಇವರು ನಮ್ಮ ಎಮ್ಮೆ..,Offensive,Offensive,Offensive
246,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Yaro avnu ho captain of kamukas,Offensive,Offensive,Offensive
247,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Sowjanya bagge mathnadi namma hindu devarige Daiva kalanka hachbedi. Badavara mugda janara balali cricket adbedi dhani,Hate Speech,Hate Speech,Hate Speech
248,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,ಹಿಂದೂಗಳಿಗೆ open ಆಗಿ ಟೋಪಿ ಹಾಕಿದ ಕಾಮಾಂದ ಜೈನ,Hate Speech,Hate Speech,Hate Speech
250,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Bat ಬದಲು ಕಾಡೋಮ್ ಕೊಡು,Offensive,Offensive,Offensive
252,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Bvc ವೀರೇಂದ್ರ ತೂ ನಿನ್ನ ಜನ್ಮಕೆ,Hate Speech,Hate Speech,Hate Speech
255,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,"ಧರ್ಮ ಉದ್ಯಮಿ ,ವೀರೇಂದ್ರ hegde",Offensive,Offensive,Offensive
258,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Idiyat hegde madodu alka kelsa thu,Hate Speech,Hate Speech,Hate Speech
261,Veerendra Heggade,ಮೊಮ್ಮಕ್ಕಳ ಜೊತೆ ಕ್ರಿಕೆಟ್ ಆಡಿದ ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ | Veerendra Heggade | Vistara News,VN7EOFRmrOU,2023-03-23T06:20:56Z,Aa soujanya family shapa nimage nim family ge tattade iralla bidu,Hate Speech,Hate Speech,Hate Speech
262,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,.money ಹೆಣ್ಣು ಮಣ್ಣು ನುಂಗಿ ನೀರು ಕುಡಿದ ಹೆಗಡೆ,Hate Speech,Hate Speech,Hate Speech
266,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,ನಿಮ್ಮ್ ತಮ್ಮನ ಮಗ ಎಲ್ಲಿ? Justice for soujanya.,Hate Speech,Hate Speech,Hate Speech
267,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Lofer mindri sulle maga nakli devamanava,Offensive,Offensive,Offensive
269,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Appune heliddare devru anta ee mobbunjana md Sameer video nodi illi bandu pikke aki hogtidare,Offensive,Offensive,Offensive
271,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Tuu sule. Magane ninna. Nodoke. Vakareke. Barutte tuu gomuka. Vagra repist kole gatuka kacche yava. Ninu. Sathi. Sheromane bedu hengasarege. Valle. Abirudhi. Kelasa tumba. Channage. Madideya. Bido repist,Offensive,Offensive,Offensive
275,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Not intreasted... But must tell some thing... He is a fool... ಕಮಂಧರ ಜನ್ಮ ಜಾಲಡ ಬೇಕು.. ಭೂಕಳ್ಳ.,Offensive,Offensive,Offensive
276,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,"Intha nadedaduva devara mele apaprachara madoke hege manassu bantho ee boli maklige,jai dharmasthala",Hate Speech,Hate Speech,Hate Speech
279,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Ho ninge nin maglu gold berevra henmaklu andre sold ala komawadi galu sarwanasha agi hogli adstu bega,Hate Speech,Hate Speech,Hate Speech
282,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Who is watching after ಬುರುಡೆ ಗ್ಯಾಂಗ್ ಹಳ್ಳಕ್ಕೆ ಬಿದ್ದ ನಂತರ.,Offensive,Offensive,Offensive
284,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,"Kavandare neevu estella kelasa madida mele, leftistgalu, ganji girakigalu, missionaries,jihadis virodisthare adralli ashcarya ella. Adre bejar andre eggina kasta kaladalli yaru avrige support madtha ella.",Hate Speech,Hate Speech,Hate Speech
286,Veerendra Heggade,ವೀರೇಂದ್ರ ಹೆಗ್ಗಡೆ ಅವರ ಸಂದರ್ಶನ | Weekend With Ramesh S4 |Ep 2| Veerendra Heggade - Zee Kannada,xAjToDO_woI,2023-01-31T07:01:31Z,Athu hege nin mane henmaklu maathra sef agithare,Offensive,Offensive,Offensive
